Rede,Escola,Serie,Turma,Status,AnoLetivo,Turno,Aluno,Matricula,E-mail do Educacional do aluno,CPF,Responsavel
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 391,10391,aluno391@motivo.com.br,12345678901,Resp 391
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 392,10392,aluno392@motivo.com.br,12345678901,Resp 392
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 393,10393,aluno393@motivo.com.br,12345678901,Resp 393
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 394,10394,aluno394@motivo.com.br,12345678901,Resp 394
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 395,10395,aluno395@motivo.com.br,12345678901,Resp 395
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 396,10396,aluno396@motivo.com.br,12345678901,Resp 396
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 397,10397,aluno397@motivo.com.br,12345678901,Resp 397
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 398,10398,aluno398@motivo.com.br,12345678901,Resp 398
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 399,10399,aluno399@motivo.com.br,12345678901,Resp 399
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 400,10400,aluno400@motivo.com.br,12345678901,Resp 400
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 401,10401,aluno401@motivo.com.br,12345678901,Resp 401
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 402,10402,aluno402@motivo.com.br,12345678901,Resp 402
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 403,10403,aluno403@motivo.com.br,12345678901,Resp 403
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 404,10404,aluno404@motivo.com.br,12345678901,Resp 404
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 405,10405,aluno405@motivo.com.br,12345678901,Resp 405
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 406,10406,aluno406@motivo.com.br,12345678901,Resp 406
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 407,10407,aluno407@motivo.com.br,12345678901,Resp 407
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 408,10408,aluno408@motivo.com.br,12345678901,Resp 408
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 409,10409,aluno409@motivo.com.br,12345678901,Resp 409
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 410,10410,aluno410@motivo.com.br,12345678901,Resp 410
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 411,10411,aluno411@motivo.com.br,12345678901,Resp 411
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 412,10412,aluno412@motivo.com.br,12345678901,Resp 412
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 413,10413,aluno413@motivo.com.br,12345678901,Resp 413
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 414,10414,aluno414@motivo.com.br,12345678901,Resp 414
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 415,10415,aluno415@motivo.com.br,12345678901,Resp 415
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 416,10416,aluno416@motivo.com.br,12345678901,Resp 416
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 417,10417,aluno417@motivo.com.br,12345678901,Resp 417
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 418,10418,aluno418@motivo.com.br,12345678901,Resp 418
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 419,10419,aluno419@motivo.com.br,12345678901,Resp 419
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 420,10420,aluno420@motivo.com.br,12345678901,Resp 420
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 421,10421,aluno421@motivo.com.br,12345678901,Resp 421
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 422,10422,aluno422@motivo.com.br,12345678901,Resp 422
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 423,10423,aluno423@motivo.com.br,12345678901,Resp 423
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 424,10424,aluno424@motivo.com.br,12345678901,Resp 424
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 425,10425,aluno425@motivo.com.br,12345678901,Resp 425
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 426,10426,aluno426@motivo.com.br,12345678901,Resp 426
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 427,10427,aluno427@motivo.com.br,12345678901,Resp 427
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 428,10428,aluno428@motivo.com.br,12345678901,Resp 428
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 429,10429,aluno429@motivo.com.br,12345678901,Resp 429
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 430,10430,aluno430@motivo.com.br,12345678901,Resp 430
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 431,10431,aluno431@motivo.com.br,12345678901,Resp 431
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 432,10432,aluno432@motivo.com.br,12345678901,Resp 432
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 433,10433,aluno433@motivo.com.br,12345678901,Resp 433
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 434,10434,aluno434@motivo.com.br,12345678901,Resp 434
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 435,10435,aluno435@motivo.com.br,12345678901,Resp 435
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 436,10436,aluno436@motivo.com.br,12345678901,Resp 436
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 437,10437,aluno437@motivo.com.br,12345678901,Resp 437
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 438,10438,aluno438@motivo.com.br,12345678901,Resp 438
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 439,10439,aluno439@motivo.com.br,12345678901,Resp 439
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 440,10440,aluno440@motivo.com.br,12345678901,Resp 440
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 441,10441,aluno441@motivo.com.br,12345678901,Resp 441
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 442,10442,aluno442@motivo.com.br,12345678901,Resp 442
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 443,10443,aluno443@motivo.com.br,12345678901,Resp 443
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 444,10444,aluno444@motivo.com.br,12345678901,Resp 444
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 445,10445,aluno445@motivo.com.br,12345678901,Resp 445
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 446,10446,aluno446@motivo.com.br,12345678901,Resp 446
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 447,10447,aluno447@motivo.com.br,12345678901,Resp 447
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 448,10448,aluno448@motivo.com.br,12345678901,Resp 448
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 449,10449,aluno449@motivo.com.br,12345678901,Resp 449
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 450,10450,aluno450@motivo.com.br,12345678901,Resp 450
